** CONVERTED FROM M:\glab\tmp\demo_2010-07-30-15h06m47.edf using edfapi 3.0 Win32 Dec 19 2008 on Fri Jul 30 15:06:47 2010
** DATE: Fri Jul 30 14:28:14 2010
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v3.10 Jan  4 2007
** CAMERA: EyeLink CL Board=0.3 Sensor=BID
** SERIAL NUMBER: CL1-6CA02
** CAMERA_CONFIG: 6CA02140.scd
**

MSG	12641994 DISPLAY_COORDS 0 0 799 599
MSG	12642044 RECCFG CR 1000 2 1 R
MSG	12642044 GAZE_COORDS 0.00 0.00 799.00 599.00
MSG	12642044 THRESHOLDS R 68 211
MSG	12642044 ELCL_PROC CENTROID (3)
MSG	12642044 ELCL_PCR_PARAM 5 3.0
START	12642045 	RIGHT	SAMPLES	EVENTS
12645359	  557.7	  310.8	 3479.0	...
12645360	  558.1	  310.8	 3484.0	...
12645361	  558.6	  310.8	 3481.0	...
12645362	  558.3	  310.9	 3483.0	...
12645363	  558.2	  311.0	 3486.0	...
12645364	  558.3	  311.1	 3484.0	...
12645365	  558.2	  311.2	 3484.0	...
12645366	  558.6	  311.2	 3485.0	...
12645367	  558.5	  311.1	 3488.0	...
12645368	  558.4	  311.3	 3491.0	...
12645369	  558.3	  311.4	 3494.0	...
12645370	  558.5	  311.5	 3494.0	...
12645371	  558.6	  311.6	 3493.0	...
12645372	  558.9	  311.3	 3496.0	...
12645373	  559.3	  311.2	 3495.0	...
12645374	  559.9	  311.4	 3495.0	...
12645375	  559.8	  311.5	 3491.0	...
12645376	  560.0	  311.7	 3483.0	...
12645377	  559.9	  311.8	 3483.0	...
12645378	  560.0	  311.9	 3479.0	...
12645379	  560.1	  311.4	 3484.0	...
12645380	  560.2	  311.3	 3488.0	...
12645381	  560.5	  311.1	 3492.0	...
12645382	  560.8	  310.8	 3492.0	...
12645383	  562.6	  310.9	 3492.0	...
12645384	  563.0	  310.8	 3484.0	...
12645385	  562.9	  310.8	 3476.0	...
12645386	  563.1	  310.7	 3476.0	...
12645387	  563.3	  310.6	 3476.0	...
12645388	  563.5	  310.9	 3475.0	...
12645389	  563.6	  311.0	 3475.0	...
12645390	  563.8	  311.0	 3475.0	...
12645391	  563.9	  311.2	 3475.0	...
12645392	  564.0	  311.4	 3475.0	...
12645393	  564.0	  311.5	 3474.0	...
12645394	  564.1	  311.7	 3479.0	...
12645395	  564.2	  311.6	 3481.0	...
12645396	  564.8	  311.6	 3482.0	...
12645397	  564.9	  311.4	 3483.0	...
12645398	  564.9	  311.3	 3483.0	...
12645399	  565.0	  311.2	 3483.0	...
12645400	  565.4	  311.1	 3486.0	...
12645401	  565.9	  311.2	 3483.0	...
12645402	  566.0	  311.0	 3485.0	...
12645403	  566.2	  310.9	 3482.0	...
12645404	  566.9	  310.9	 3480.0	...
12645405	  567.5	  310.7	 3471.0	...
12645406	  567.7	  310.7	 3471.0	...
12645407	  567.9	  310.4	 3471.0	...
12645408	  568.0	  310.5	 3469.0	...
12645409	  568.0	  310.3	 3471.0	...
12645410	  568.6	  310.1	 3467.0	...
12645411	  569.3	  310.1	 3463.0	...
12645412	  569.4	  310.1	 3463.0	...
12645413	  569.5	  310.0	 3462.0	...
12645414	  569.7	  309.8	 3463.0	...
12645415	  569.9	  310.3	 3462.0	...
12645416	  570.4	  310.3	 3463.0	...
12645417	  570.3	  310.4	 3462.0	...
12645418	  570.2	  310.5	 3463.0	...
12645419	  570.9	  310.6	 3464.0	...
12645420	  571.2	  310.6	 3463.0	...
12645421	  571.2	  310.5	 3463.0	...
12645422	  571.3	  310.5	 3462.0	...
12645423	  571.4	  310.4	 3461.0	...
12645424	  571.5	  310.3	 3459.0	...
12645425	  571.5	  310.3	 3456.0	...
12645426	  571.8	  310.4	 3452.0	...
12645427	  571.6	  310.5	 3447.0	...
12645428	  571.6	  310.5	 3445.0	...
12645429	  571.6	  310.4	 3445.0	...
12645430	  571.7	  310.1	 3445.0	...
12645431	  571.7	  310.1	 3447.0	...
12645432	  571.8	  310.3	 3442.0	...
12645433	  571.9	  310.2	 3444.0	...
12645434	  572.3	  310.1	 3445.0	...
12645435	  572.6	  310.2	 3449.0	...
12645436	  572.8	  310.2	 3450.0	...
12645437	  572.8	  310.6	 3452.0	...
12645438	  572.8	  310.4	 3448.0	...
12645439	  572.9	  310.1	 3443.0	...
12645440	  572.9	  309.9	 3443.0	...
12645441	  573.4	  310.0	 3443.0	...
12645442	  573.8	  309.8	 3439.0	...
12645443	  574.3	  310.0	 3435.0	...
12645444	  574.9	  310.0	 3430.0	...
12645445	  574.9	  309.9	 3434.0	...
12645446	  575.2	  310.0	 3433.0	...
12645447	  575.4	  310.0	 3433.0	...
12645448	  575.6	  309.5	 3431.0	...
12645449	  575.4	  309.9	 3432.0	...
12645450	  575.5	  310.0	 3432.0	...
12645451	  575.6	  310.0	 3439.0	...
12645452	  575.5	  310.0	 3441.0	...
12645453	  576.0	  310.1	 3438.0	...
12645454	  576.5	  310.2	 3435.0	...
12645455	  577.4	  310.1	 3432.0	...
12645456	  578.1	  310.0	 3437.0	...
12645457	  578.2	  310.0	 3442.0	...
12645458	  578.3	  310.0	 3444.0	...
12645459	  578.3	  309.7	 3445.0	...
12645460	  578.3	  309.7	 3446.0	...
12645461	  578.3	  309.8	 3445.0	...
12645462	  578.3	  309.9	 3445.0	...
12645463	  578.4	  309.8	 3444.0	...
12645464	  578.4	  309.8	 3443.0	...
12645465	  578.4	  309.9	 3442.0	...
12645466	  578.5	  309.9	 3442.0	...
12645467	  578.5	  310.2	 3442.0	...
12645468	  578.8	  310.3	 3441.0	...
12645469	  578.6	  310.4	 3440.0	...
12645470	  579.0	  310.1	 3439.0	...
12645471	  578.9	  310.5	 3435.0	...
12645472	  579.0	  310.6	 3430.0	...
12645473	  579.2	  310.7	 3431.0	...
12645474	  579.5	  310.7	 3426.0	...
12645475	  579.6	  311.1	 3421.0	...
12645476	  579.6	  311.3	 3421.0	...
12645477	  579.6	  311.2	 3422.0	...
12645478	  579.7	  311.1	 3419.0	...
12645479	  579.8	  311.0	 3418.0	...
12645480	  580.1	  310.9	 3417.0	...
12645481	  580.3	  310.8	 3417.0	...
12645482	  580.8	  310.7	 3418.0	...
12645483	  581.2	  310.5	 3411.0	...
12645484	  581.8	  310.2	 3412.0	...
12645485	  581.9	  310.3	 3411.0	...
12645486	  581.8	  310.4	 3413.0	...
12645487	  582.0	  310.4	 3412.0	...
12645488	  581.7	  310.9	 3416.0	...
12645489	  582.5	  311.1	 3407.0	...
12645490	  582.6	  311.3	 3405.0	...
12645491	  582.6	  311.1	 3402.0	...
12645492	  582.7	  311.4	 3396.0	...
12645493	  582.7	  311.5	 3390.0	...
12645494	  582.9	  311.6	 3388.0	...
12645495	  583.0	  311.7	 3387.0	...
12645496	  583.2	  311.7	 3387.0	...
12645497	  583.3	  311.8	 3387.0	...
12645498	  584.0	  311.8	 3384.0	...
12645499	  584.3	  311.8	 3387.0	...
12645500	  584.5	  311.5	 3387.0	...
12645501	  584.6	  311.6	 3386.0	...
12645502	  584.7	  311.5	 3394.0	...
12645503	  584.7	  311.6	 3394.0	...
12645504	  584.9	  311.6	 3394.0	...
12645505	  584.9	  311.6	 3394.0	...
12645506	  585.0	  311.8	 3394.0	...
12645507	  585.1	  311.9	 3394.0	...
12645508	  585.2	  311.7	 3396.0	...
12645509	  585.6	  311.9	 3392.0	...
12645510	  586.0	  311.9	 3388.0	...
12645511	  586.7	  311.9	 3386.0	...
12645512	  586.6	  311.8	 3388.0	...
12645513	  586.5	  311.6	 3389.0	...
12645514	  586.5	  311.9	 3384.0	...
12645515	  586.6	  311.8	 3382.0	...
12645516	  586.7	  311.8	 3380.0	...
12645517	  586.6	  311.9	 3379.0	...
12645518	  586.8	  312.1	 3379.0	...
12645519	  586.8	  312.4	 3378.0	...
12645520	  586.7	  312.3	 3378.0	...
12645521	  586.9	  312.1	 3382.0	...
12645522	  587.0	  312.0	 3382.0	...
12645523	  587.3	  312.0	 3382.0	...
12645524	  587.6	  312.0	 3384.0	...
12645525	  587.3	  312.5	 3380.0	...
12645526	  587.5	  312.1	 3385.0	...
12645527	  587.6	  312.0	 3385.0	...
12645528	  587.7	  312.1	 3384.0	...
12645529	  587.7	  312.1	 3377.0	...
12645530	  587.8	  312.4	 3381.0	...
12645531	  587.8	  312.5	 3381.0	...
12645532	  587.9	  312.7	 3380.0	...
12645533	  587.9	  312.5	 3378.0	...
12645534	  588.6	  312.4	 3376.0	...
12645535	  588.5	  312.3	 3377.0	...
12645536	  588.7	  312.3	 3376.0	...
12645537	  588.8	  312.3	 3376.0	...
12645538	  589.3	  312.2	 3376.0	...
12645539	  589.2	  312.7	 3376.0	...
12645540	  589.3	  313.3	 3375.0	...
12645541	  589.3	  313.4	 3375.0	...
12645542	  589.4	  313.5	 3370.0	...
12645543	  589.3	  313.5	 3366.0	...
12645544	  589.2	  313.5	 3361.0	...
12645545	  589.2	  313.6	 3359.0	...
12645546	  589.3	  313.5	 3357.0	...
12645547	  589.4	  313.4	 3363.0	...
12645548	  589.1	  313.5	 3369.0	...
12645549	  588.9	  313.5	 3368.0	...
12645550	  588.9	  313.5	 3366.0	...
12645551	  589.0	  313.8	 3364.0	...
12645552	  589.1	  313.7	 3362.0	...
12645553	  589.1	  313.6	 3361.0	...
12645554	  589.1	  313.7	 3362.0	...
12645555	  589.0	  313.7	 3360.0	...
12645556	  589.3	  313.7	 3361.0	...
12645557	  589.7	  313.7	 3363.0	...
12645558	  589.5	  313.7	 3364.0	...
12645559	  589.5	  313.7	 3364.0	...
12645560	  589.5	  314.1	 3365.0	...
12645561	  589.6	  314.5	 3366.0	...
12645562	  589.7	  314.6	 3365.0	...
12645563	  589.6	  314.7	 3366.0	...
12645564	  590.0	  314.4	 3364.0	...
12645565	  589.9	  314.1	 3365.0	...
12645566	  590.1	  314.1	 3365.0	...
12645567	  589.8	  314.1	 3365.0	...
12645568	  590.4	  314.0	 3362.0	...
12645569	  590.4	  314.0	 3366.0	...
12645570	  590.2	  313.9	 3364.0	...
12645571	  589.9	  313.8	 3363.0	...
12645572	  590.4	  313.8	 3361.0	...
12645573	  590.4	  314.0	 3360.0	...
12645574	  590.6	  314.1	 3359.0	...
12645575	  590.7	  313.8	 3358.0	...
12645576	  590.7	  313.8	 3356.0	...
12645577	  590.6	  313.8	 3355.0	...
12645578	  590.7	  314.2	 3358.0	...
12645579	  590.7	  314.4	 3352.0	...
12645580	  590.8	  314.6	 3355.0	...
12645581	  590.5	  314.9	 3352.0	...
12645582	  590.6	  315.2	 3349.0	...
12645583	  590.6	  315.2	 3345.0	...
12645584	  590.7	  315.2	 3344.0	...
12645585	  590.8	  315.3	 3343.0	...
12645586	  591.0	  315.3	 3344.0	...
12645587	  591.1	  315.5	 3337.0	...
12645588	  591.5	  315.8	 3330.0	...
12645589	  591.8	  315.7	 3333.0	...
12645590	  592.5	  315.7	 3334.0	...
12645591	  592.2	  315.5	 3334.0	...
12645592	  592.2	  315.4	 3332.0	...
12645593	  592.2	  315.3	 3333.0	...
12645594	  592.2	  315.3	 3332.0	...
12645595	  592.3	  315.3	 3333.0	...
12645596	  592.3	  315.3	 3329.0	...
12645597	  592.3	  315.1	 3329.0	...
12645598	  592.8	  314.9	 3328.0	...
12645599	  593.0	  315.3	 3327.0	...
12645600	  592.8	  315.1	 3331.0	...
12645601	  592.6	  315.0	 3335.0	...
12645602	  592.4	  315.2	 3334.0	...
12645603	  592.4	  315.0	 3333.0	...
12645604	  592.4	  315.4	 3329.0	...
12645605	  592.4	  315.7	 3327.0	...
12645606	  592.5	  315.5	 3327.0	...
12645607	  592.6	  315.3	 3326.0	...
12645608	  592.6	  315.3	 3326.0	...
12645609	  592.6	  315.2	 3327.0	...
12645610	  593.1	  314.8	 3324.0	...
12645611	  593.1	  314.8	 3322.0	...
12645612	  593.3	  314.7	 3316.0	...
12645613	  593.5	  315.0	 3315.0	...
12645614	  593.5	  315.0	 3314.0	...
12645615	  593.6	  314.9	 3313.0	...
12645616	  593.9	  314.9	 3316.0	...
12645617	  593.9	  315.0	 3315.0	...
12645618	  593.7	  315.0	 3314.0	...
12645619	  593.7	  315.0	 3318.0	...
12645620	  593.7	  315.3	 3313.0	...
12645621	  594.1	  314.9	 3313.0	...
12645622	  594.3	  315.3	 3313.0	...
12645623	  594.4	  315.7	 3304.0	...
12645624	  594.5	  315.5	 3296.0	...
12645625	  594.1	  315.7	 3301.0	...
12645626	  594.1	  315.9	 3299.0	...
12645627	  594.2	  316.1	 3300.0	...
12645628	  594.4	  316.1	 3301.0	...
12645629	  594.5	  316.1	 3299.0	...
12645630	  594.6	  316.1	 3296.0	...
12645631	  594.9	  316.2	 3292.0	...
12645632	  595.3	  316.3	 3290.0	...
12645633	  595.1	  316.4	 3292.0	...
12645634	  595.1	  316.5	 3293.0	...
12645635	  595.1	  316.6	 3289.0	...
12645636	  595.2	  316.3	 3290.0	...
12645637	  595.7	  316.6	 3288.0	...
12645638	  596.3	  316.4	 3285.0	...
12645639	  596.0	  316.7	 3286.0	...
12645640	  595.8	  317.0	 3282.0	...
12645641	  596.0	  317.0	 3285.0	...
12645642	  595.8	  317.0	 3288.0	...
12645643	  595.9	  316.9	 3284.0	...
12645644	  595.9	  316.8	 3283.0	...
12645645	  596.0	  316.9	 3283.0	...
12645646	  596.1	  316.7	 3281.0	...
12645647	  596.2	  316.7	 3283.0	...
12645648	  596.2	  316.8	 3280.0	...
12645649	  596.2	  316.8	 3280.0	...
12645650	  596.5	  316.8	 3279.0	...
12645651	  596.6	  316.9	 3276.0	...
12645652	  596.6	  317.0	 3277.0	...
12645653	  596.9	  317.0	 3269.0	...
12645654	  596.9	  317.2	 3269.0	...
12645655	  597.4	  317.3	 3269.0	...
12645656	  597.4	  317.4	 3272.0	...
12645657	  597.3	  317.3	 3273.0	...
12645658	  597.6	  317.2	 3273.0	...
12645659	  597.8	  317.5	 3273.0	...
12645660	  597.6	  317.6	 3272.0	...
12645661	  597.8	  317.7	 3272.0	...
12645662	  597.7	  317.7	 3266.0	...
12645663	  597.7	  317.5	 3266.0	...
12645664	  598.0	  317.5	 3261.0	...
12645665	  598.3	  317.5	 3261.0	...
12645666	  598.1	  317.5	 3262.0	...
12645667	  598.0	  317.8	 3263.0	...
12645668	  598.0	  317.7	 3262.0	...
12645669	  598.2	  317.6	 3262.0	...
12645670	  598.2	  318.1	 3263.0	...
12645671	  598.2	  318.3	 3263.0	...
12645672	  598.4	  318.4	 3267.0	...
12645673	  598.2	  318.3	 3261.0	...
12645674	  598.3	  318.3	 3260.0	...
12645675	  598.4	  318.4	 3258.0	...
12645676	  598.4	  318.3	 3259.0	...
12645677	  598.2	  318.2	 3257.0	...
12645678	  598.1	  318.2	 3256.0	...
12645679	  598.4	  318.2	 3253.0	...
12645680	  598.7	  317.8	 3255.0	...
12645681	  598.9	  318.2	 3256.0	...
12645682	  598.9	  318.7	 3255.0	...
12645683	  598.9	  318.4	 3259.0	...
12645684	  599.0	  318.4	 3255.0	...
12645685	  599.0	  318.3	 3251.0	...
12645686	  599.1	  318.2	 3248.0	...
12645687	  599.1	  318.4	 3246.0	...
12645688	  599.0	  318.4	 3250.0	...
12645689	  599.0	  318.3	 3245.0	...
12645690	  598.9	  318.6	 3240.0	...
12645691	  598.8	  318.9	 3242.0	...
12645692	  599.1	  318.5	 3239.0	...
12645693	  599.1	  318.4	 3240.0	...
12645694	  599.2	  318.5	 3234.0	...
12645695	  599.3	  318.5	 3235.0	...
12645696	  599.5	  318.6	 3235.0	...
12645697	  599.5	  318.8	 3234.0	...
12645698	  599.5	  318.9	 3232.0	...
12645699	  599.9	  318.9	 3232.0	...
12645700	  600.2	  318.9	 3232.0	...
12645701	  599.9	  319.0	 3228.0	...
12645702	  599.9	  319.2	 3228.0	...
12645703	  599.9	  318.9	 3228.0	...
12645704	  600.1	  319.0	 3230.0	...
12645705	  600.2	  318.7	 3232.0	...
12645706	  600.6	  318.8	 3232.0	...
12645707	  600.7	  318.9	 3231.0	...
12645708	  600.7	  318.6	 3230.0	...
12645709	  601.0	  318.4	 3227.0	...
12645710	  601.1	  318.0	 3224.0	...
12645711	  601.2	  317.9	 3223.0	...
12645712	  601.4	  318.3	 3223.0	...
12645713	  601.5	  318.8	 3221.0	...
12645714	  601.5	  319.1	 3222.0	...
12645715	  601.6	  319.4	 3223.0	...
12645716	  601.7	  319.1	 3220.0	...
12645717	  601.9	  319.1	 3225.0	...
12645718	  602.2	  319.1	 3218.0	...
12645719	  602.2	  318.7	 3219.0	...
12645720	  602.2	  318.8	 3216.0	...
12645721	  602.7	  318.8	 3213.0	...
12645722	  603.1	  318.6	 3213.0	...
12645723	  602.7	  319.1	 3216.0	...
12645724	  602.6	  318.9	 3210.0	...
12645725	  602.5	  319.5	 3211.0	...
12645726	  602.7	  319.6	 3211.0	...
12645727	  602.5	  319.6	 3211.0	...
12645728	  602.5	  319.5	 3219.0	...
12645729	  602.5	  319.3	 3222.0	...
12645730	  602.8	  318.6	 3223.0	...
12645731	  603.1	  318.8	 3224.0	...
12645732	  603.1	  319.0	 3215.0	...
12645733	  603.1	  319.4	 3217.0	...
12645734	  603.2	  319.5	 3217.0	...
12645735	  603.2	  319.5	 3219.0	...
12645736	  603.3	  319.3	 3219.0	...
12645737	  603.4	  319.4	 3218.0	...
12645738	  603.3	  319.4	 3218.0	...
12645739	  603.3	  319.7	 3217.0	...
12645740	  603.1	  319.7	 3215.0	...
12645741	  603.0	  319.8	 3215.0	...
12645742	  603.0	  319.6	 3215.0	...
12645743	  603.1	  320.1	 3206.0	...
12645744	  603.2	  320.0	 3206.0	...
12645745	  603.2	  319.9	 3206.0	...
12645746	  603.3	  319.8	 3203.0	...
12645747	  603.4	  319.9	 3202.0	...
12645748	  603.5	  319.9	 3203.0	...
12645749	  604.0	  319.8	 3199.0	...
12645750	  604.4	  319.9	 3195.0	...
12645751	  604.7	  319.7	 3200.0	...
12645752	  604.8	  319.5	 3202.0	...
12645753	  604.7	  319.5	 3203.0	...
12645754	  604.5	  319.7	 3202.0	...
12645755	  604.3	  319.9	 3205.0	...
12645756	  604.1	  319.9	 3209.0	...
12645757	  604.2	  319.9	 3209.0	...
12645758	  604.3	  319.7	 3208.0	...
12645759	  604.2	  319.9	 3208.0	...
12645760	  604.3	  319.8	 3207.0	...
12645761	  604.1	  319.6	 3208.0	...
12645762	  604.4	  319.6	 3204.0	...
12645763	  604.5	  319.5	 3205.0	...
12645764	  604.6	  319.4	 3202.0	...
12645765	  604.8	  319.3	 3200.0	...
12645766	  605.0	  319.4	 3200.0	...
12645767	  605.3	  319.3	 3200.0	...
12645768	  605.1	  319.3	 3201.0	...
12645769	  604.9	  319.4	 3202.0	...
12645770	  604.5	  319.5	 3208.0	...
12645771	  604.4	  319.6	 3206.0	...
12645772	  604.9	  319.8	 3204.0	...
12645773	  604.6	  320.0	 3199.0	...
12645774	  604.6	  320.1	 3195.0	...
12645775	  604.6	  320.2	 3195.0	...
12645776	  604.5	  320.1	 3196.0	...
12645777	  604.8	  320.1	 3197.0	...
12645778	  604.7	  320.0	 3201.0	...
12645779	  604.7	  320.0	 3204.0	...
12645780	  604.6	  319.9	 3209.0	...
12645781	  605.2	  319.8	 3202.0	...
12645782	  605.5	  319.9	 3196.0	...
12645783	  605.6	  319.7	 3199.0	...
12645784	  605.4	  319.9	 3195.0	...
12645785	  605.9	  319.5	 3191.0	...
12645786	  605.8	  319.7	 3181.0	...
12645787	  605.7	  319.9	 3180.0	...
12645788	  605.7	  319.9	 3183.0	...
12645789	  605.4	  319.9	 3184.0	...
12645790	  605.2	  319.7	 3185.0	...
12645791	  605.2	  320.0	 3180.0	...
12645792	  605.2	  320.4	 3183.0	...
12645793	  605.2	  320.8	 3184.0	...
12645794	  605.2	  320.9	 3185.0	...
12645795	  604.8	  321.0	 3191.0	...
12645796	  604.5	  321.0	 3196.0	...
12645797	  604.3	  321.1	 3195.0	...
12645798	  604.1	  321.1	 3195.0	...
12645799	  603.9	  321.0	 3196.0	...
12645800	  603.9	  320.9	 3197.0	...
12645801	  603.8	  320.2	 3198.0	...
12645802	  603.9	  320.1	 3199.0	...
12645803	  604.1	  320.3	 3198.0	...
12645804	  604.4	  320.4	 3196.0	...
12645805	  604.1	  320.4	 3200.0	...
12645806	  604.0	  320.4	 3201.0	...
12645807	  603.8	  320.1	 3202.0	...
12645808	  603.6	  320.1	 3204.0	...
12645809	  603.6	  320.3	 3202.0	...
12645810	  603.5	  320.5	 3202.0	...
12645811	  603.0	  321.1	 3202.0	...
12645812	  603.1	  321.2	 3203.0	...
12645813	  603.0	  321.4	 3205.0	...
12645814	  603.0	  321.4	 3210.0	...
12645815	  603.1	  321.4	 3208.0	...
12645816	  603.2	  321.3	 3206.0	...
12645817	  603.6	  321.2	 3204.0	...
12645818	  603.5	  321.3	 3203.0	...
12645819	  603.5	  321.3	 3207.0	...
12645820	  603.5	  321.3	 3204.0	...
12645821	  603.5	  321.3	 3208.0	...
12645822	  603.8	  321.4	 3208.0	...
12645823	  603.8	  321.5	 3208.0	...
12645824	  603.8	  321.7	 3211.0	...
12645825	  603.8	  321.6	 3214.0	...
12645826	  603.8	  321.6	 3214.0	...
12645827	  603.8	  321.6	 3214.0	...
12645828	  604.2	  321.9	 3204.0	...
12645829	  604.3	  321.5	 3202.0	...
12645830	  604.2	  321.5	 3201.0	...
12645831	  604.2	  321.6	 3202.0	...
12645832	  604.1	  321.7	 3203.0	...
12645833	  604.2	  321.9	 3203.0	...
12645834	  604.2	  321.9	 3201.0	...
12645835	  604.3	  322.0	 3200.0	...
12645836	  604.3	  321.7	 3200.0	...
12645837	  604.1	  322.3	 3198.0	...
12645838	  604.2	  322.3	 3201.0	...
12645839	  604.4	  322.2	 3201.0	...
12645840	  604.5	  322.1	 3200.0	...
12645841	  604.2	  322.4	 3206.0	...
12645842	  604.3	  322.2	 3213.0	...
12645843	  604.1	  322.3	 3211.0	...
12645844	  604.4	  322.1	 3210.0	...
12645845	  604.0	  321.9	 3210.0	...
12645846	  604.3	  321.7	 3207.0	...
12645847	  604.6	  321.7	 3205.0	...
12645848	  604.4	  322.0	 3206.0	...
12645849	  604.4	  322.3	 3205.0	...
12645850	  604.4	  322.2	 3206.0	...
12645851	  604.4	  322.3	 3205.0	...
12645852	  604.1	  322.2	 3206.0	...
12645853	  604.2	  322.4	 3204.0	...
12645854	  604.3	  322.5	 3203.0	...
12645855	  603.9	  322.5	 3207.0	...
12645856	  604.1	  322.2	 3210.0	...
12645857	  603.9	  321.8	 3211.0	...
12645858	  604.0	  322.1	 3213.0	...
12645859	  604.0	  321.6	 3213.0	...
12645860	  604.4	  322.0	 3213.0	...
12645861	  604.8	  322.0	 3208.0	...
12645862	  604.5	  322.3	 3208.0	...
12645863	  604.5	  322.1	 3207.0	...
12645864	  604.5	  322.2	 3204.0	...
12645865	  604.6	  322.1	 3203.0	...
12645866	  604.3	  322.6	 3205.0	...
12645867	  604.5	  322.4	 3205.0	...
12645868	  604.5	  322.5	 3205.0	...
12645869	  604.7	  322.4	 3201.0	...
12645870	  604.9	  322.8	 3196.0	...
12645871	  605.0	  322.8	 3193.0	...
12645872	  604.4	  322.9	 3200.0	...
12645873	  604.3	  322.8	 3207.0	...
12645874	  604.5	  322.8	 3207.0	...
12645875	  604.6	  322.8	 3207.0	...
12645876	  604.6	  322.8	 3207.0	...
12645877	  604.5	  322.8	 3207.0	...
12645878	  604.7	  322.8	 3213.0	...
12645879	  605.0	  322.4	 3214.0	...
12645880	  605.2	  322.4	 3215.0	...
12645881	  605.3	  322.5	 3212.0	...
12645882	  605.1	  322.5	 3215.0	...
12645883	  605.0	  322.5	 3218.0	...
12645884	  604.7	  323.7	 3215.0	...
12645885	  605.1	  323.1	 3212.0	...
12645886	  605.0	  323.0	 3219.0	...
12645887	  605.0	  322.8	 3226.0	...
12645888	  605.1	  322.8	 3228.0	...
12645889	  604.7	  322.9	 3226.0	...
12645890	  604.8	  322.8	 3225.0	...
12645891	  604.7	  322.9	 3226.0	...
12645892	  604.8	  323.0	 3223.0	...
12645893	  604.9	  322.8	 3222.0	...
12645894	  605.1	  323.2	 3221.0	...
12645895	  605.2	  322.8	 3220.0	...
12645896	  605.3	  322.7	 3220.0	...
12645897	  605.4	  322.6	 3220.0	...
12645898	  605.5	  322.6	 3221.0	...
12645899	  605.7	  322.7	 3218.0	...
12645900	  605.5	  322.8	 3221.0	...
12645901	  605.6	  322.8	 3225.0	...
12645902	  605.5	  322.8	 3219.0	...
12645903	  605.8	  322.8	 3219.0	...
12645904	  605.6	  322.9	 3222.0	...
12645905	  605.4	  323.0	 3218.0	...
12645906	  605.3	  323.1	 3219.0	...
12645907	  605.5	  323.1	 3221.0	...
12645908	  605.7	  323.6	 3218.0	...
12645909	  605.8	  324.2	 3219.0	...
12645910	  605.9	  323.6	 3220.0	...
12645911	  605.8	  323.3	 3225.0	...
12645912	  605.7	  323.2	 3227.0	...
12645913	  605.7	  323.3	 3227.0	...
12645914	  605.7	  322.9	 3228.0	...
12645915	  605.5	  322.7	 3240.0	...
12645916	  605.5	  322.6	 3237.0	...
12645917	  605.5	  322.5	 3239.0	...
12645918	  605.6	  322.6	 3241.0	...
12645919	  605.4	  322.7	 3239.0	...
12645920	  605.9	  323.0	 3241.0	...
12645921	  606.3	  322.8	 3235.0	...
12645922	  606.0	  323.0	 3236.0	...
12645923	  606.0	  322.9	 3238.0	...
12645924	  606.0	  323.1	 3242.0	...
12645925	  605.9	  323.4	 3246.0	...
12645926	  605.8	  323.5	 3247.0	...
12645927	  606.0	  323.5	 3247.0	...
12645928	  605.6	  323.2	 3254.0	...
12645929	  605.6	  323.2	 3252.0	...
12645930	  605.7	  323.2	 3250.0	...
12645931	  605.7	  323.2	 3249.0	...
12645932	  605.9	  323.3	 3250.0	...
12645933	  606.0	  323.2	 3251.0	...
12645934	  606.0	  323.6	 3246.0	...
12645935	  606.0	  323.9	 3250.0	...
12645936	  606.1	  323.5	 3250.0	...
12645937	  606.3	  323.7	 3250.0	...
12645938	  606.4	  323.8	 3249.0	...
12645939	  606.4	  323.8	 3244.0	...
12645940	  606.5	  324.1	 3241.0	...
12645941	  606.6	  324.4	 3239.0	...
12645942	  606.8	  324.6	 3238.0	...
12645943	  606.5	  324.6	 3246.0	...
12645944	  606.1	  324.6	 3254.0	...
12645945	  605.9	  324.7	 3254.0	...
12645946	  605.9	  324.7	 3256.0	...
12645947	  606.2	  324.6	 3257.0	...
12645948	  606.0	  324.8	 3256.0	...
12645949	  605.7	  324.7	 3258.0	...
12645950	  605.7	  324.6	 3261.0	...
12645951	  605.7	  325.1	 3261.0	...
12645952	  605.7	  325.0	 3260.0	...
12645953	  605.9	  324.9	 3263.0	...
12645954	  605.9	  324.8	 3258.0	...
12645955	  605.9	  324.7	 3257.0	...
12645956	  605.4	  324.4	 3258.0	...
12645957	  605.5	  324.4	 3258.0	...
12645958	  605.6	  324.7	 3259.0	...
12645959	  605.9	  324.7	 3262.0	...
